"clientName","clientAppId","status","isMicrosoft","isThirdParty","isHomeTenant","isHidden","publisher","publisherDomain","publisherDomainMatchesMicrosoft","publisherDomainMatchesTenant","verifiedPublisherName","verifiedPublisherId","appOwnerOrgId","msOwnerOrgMatch","msPublisherMatch","verifiedPublisherMatchesMicrosoft","msHasIntegratedTag","msHasGalleryTag","msKnownAppId","servicePrincipalType","servicePrincipalNames","servicePrincipalNameMatchesMicrosoft","servicePrincipalNameMatchesTenant","servicePrincipalTags","notes","ssoState","staleApp","tags","adminScopes","userScopes","userCount"
"VPN Server","aa2cf06e-3c55-4f5d-bf47-b4eae1e0dc6c","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","aa2cf06e-3c55-4f5d-bf47-b4eae1e0dc6c;urn:vpn_cert","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Skype Business Voice Directory","27b24f1f-688b-4661-9594-0fdfde972edc","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","27b24f1f-688b-4661-9594-0fdfde972edc","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"test_-testexport","f7881bcb-c489-4ea8-a9ab-1c0c5fe27cbc","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","f7881bcb-c489-4ea8-a9ab-1c0c5fe27cbc;https://identity.azure.net/70oiqWsmnB6xetZN9q9JugB1un5ZNgDOaTac3fcIQD0=","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"ATHQHCICL01","f74e373e-8131-4fe1-9c78-28413574a9d9","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","f74e373e-8131-4fe1-9c78-28413574a9d9","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Home Tenant;Hidden;staleApps;No OAuth grants","","","0"
"Cosmos DB Fleet Analytics","657f5199-9902-4e65-bfba-5a92f98ee882","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","657f5199-9902-4e65-bfba-5a92f98ee882","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"AAD Staged Rollout","891dc8ed-860a-4db7-8988-cb2fa58da3fc","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","891dc8ed-860a-4db7-8988-cb2fa58da3fc","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Graph","dbcbd02a-d7c4-42fb-8c27-b07e5118b848","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","dbcbd02a-d7c4-42fb-8c27-b07e5118b848","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Defender for Cloud Apps - Microsoft Copilot Collector","6d81daa3-fdfe-4d42-a619-5b89358c3838","pass","True","False","False","False","Microsoft Services","6d81daa3-fdfe-4d42-a619-5b89358c3838","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","6d81daa3-fdfe-4d42-a619-5b89358c3838;api://6d81daa3-fdfe-4d42-a619-5b89358c3838;https://mos3-subscriber.stg-inline.mda.microsoft-int.com;https://mos3-subscriber.prd-inline.mda.microsoft.com","True","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Management Groups","f2c304cf-8e7e-4c3f-8164-16299ad9d272","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","f2c304cf-8e7e-4c3f-8164-16299ad9d272","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Skype and Teams Tenant Admin API","48ac35b8-9aa8-4d74-927d-1f4a14a0b239","pass","True","False","False","False","Microsoft Services","api.interfaces.records.teams.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://api.interfaces.records.teams.microsoft.com;48ac35b8-9aa8-4d74-927d-1f4a14a0b239;https://ring0.api.interfaces.records.teams.microsoft.com;https://msit.api.interfaces.records.teams.microsoft.com","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"OfficeServicesManager","9e4a5442-a5c9-4f6f-b03f-5b9fcaaf24b1","pass","True","False","False","False","Microsoft Services","discovery.api.osi.office365.us","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://discovery.api.osi.office365.us;https://discovery.api.osi.apps.mil;https://api.office.net;https://discovery.api.office.net;9e4a5442-a5c9-4f6f-b03f-5b9fcaaf24b1;9e4a5442-a5c9-4f6f-b03f-5b9fcaaf24b1/odc.officeapps.live.com","True","False","disableAcceptingTenantedPassthroughTokens;disableRequestingTenantedPassthroughTokens",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"CreateIncident-SharedMailbox","f98dd820-7f7b-4729-ae48-4f681d19ae74","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","f98dd820-7f7b-4729-ae48-4f681d19ae74;https://identity.azure.net/nzcqsSbs9rDk0IhfLuzeppgATl5hsBKHNaT1nhFPHgg=","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"mysamlapp","c7670717-a108-4912-b412-60df62e73557","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","c7670717-a108-4912-b412-60df62e73557","False","False","WindowsAzureActiveDirectoryCustomSingleSignOnApplication;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"EventGrid Data API","823c0a78-5de0-4445-a7f5-c2f42d7dc89b","pass","True","False","False","False","Microsoft Services","eventgrid.azure.net","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","823c0a78-5de0-4445-a7f5-c2f42d7dc89b;https://eventgrid.azure.net","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Intune IW Service","b8066b99-6e67-41be-abfa-75db1a2c8809","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","b8066b99-6e67-41be-abfa-75db1a2c8809","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Address Migration App","0a33fece-8626-478a-b9b2-381973ed184a","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","0a33fece-8626-478a-b9b2-381973ed184a","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure ContainerApps Auth","6104ad52-755e-428b-9fb5-5fdf4d2c4d53","pass","True","False","False","False","Microsoft Services","ext.azurecontainerapps.dev","False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","6104ad52-755e-428b-9fb5-5fdf4d2c4d53;https://ext.azurecontainerapps.dev","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Search Federation Connector - Dataverse","9c60a40b-b5c5-4d01-8588-776209c80db3","pass","True","False","False","False","Microsoft Services","9c60a40b-b5c5-4d01-8588-776209c80db3","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","api://9c60a40b-b5c5-4d01-8588-776209c80db3;9c60a40b-b5c5-4d01-8588-776209c80db3","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Windows Cloud Login","270efc09-cd0d-444b-a71f-39af4910ec45","pass","True","False","False","False","Microsoft Services","270efc09-cd0d-444b-a71f-39af4910ec45","False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","ms-device-service://270efc09-cd0d-444b-a71f-39af4910ec45;270efc09-cd0d-444b-a71f-39af4910ec45","False","False","GitCreatedApp;disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"AssistAPI","2b8844d8-6c87-4fce-97a0-fbec9006e140","pass","True","False","False","False","Microsoft Services","prv.assist.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://prv.assist.microsoft.com;https://assist.microsoft.com;https://businessassist.microsoft.com;https://business-assist.microsoft.com;2b8844d8-6c87-4fce-97a0-fbec9006e140","True","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Marketplace Reviews","a4c1cdb3-88ab-4d13-bc99-1c46106f0727","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","a4c1cdb3-88ab-4d13-bc99-1c46106f0727","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Analysis Services","4ac7d521-0382-477b-b0f8-7e1d95f85ca2","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","4ac7d521-0382-477b-b0f8-7e1d95f85ca2","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"migra-marmabe4eauthandaccessaadapp","f91cccbe-2db6-4030-9daa-60d0f9bb2508","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","f91cccbe-2db6-4030-9daa-60d0f9bb2508","False","False","AzureMigrateAppliance",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Azure RBAC Data Plane","5861f7fb-5582-4c1a-83c0-fc5ffdb531a6","pass","True","False","False","False","Microsoft Services","authorization.azure.net","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://authorization.azure.net;5861f7fb-5582-4c1a-83c0-fc5ffdb531a6","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Intune Checkin","26a4ae64-5862-427f-a9b0-044e62572a4f","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","26a4ae64-5862-427f-a9b0-044e62572a4f","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Demo App","1bd91a26-8f5d-4aef-b346-1a0ab770e9cb","pass","False","False","True","True","Base-IT Intune.cc","1bd91a26-8f5d-4aef-b346-1a0ab770e9cb","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","1bd91a26-8f5d-4aef-b346-1a0ab770e9cb;api://1bd91a26-8f5d-4aef-b346-1a0ab770e9cb","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"OpenID Connect","True","Home Tenant;Hidden;staleApps;No OAuth grants","","","0"
"Azure Container Registry - Dataplane","a3747411-ce7c-4888-9ddc-3a230786ca19","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","a3747411-ce7c-4888-9ddc-3a230786ca19","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"YouTube","7bbfc232-c917-4e11-aa5d-af16b4e787ab","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","7bbfc232-c917-4e11-aa5d-af16b4e787ab","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Office Shredding Service","b97b6bd4-a49f-4a0c-af18-af507d1da76c","pass","True","False","False","False","Microsoft Services","shredder.osi.officeppe.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://shredder.osi.officeppe.net/;https://shredder.osi.officeppe.net;https://shredder-msit.osi.office.net/;https://shredder-msit.osi.office.net;https://msit.cosmic.shredder.osi.office.net/;https://msit.cosmic.shredder.osi.office.net;https://shredder-gcc.osi.office.net/;https://shredder-gcc.osi.office.net;https://usge-000.shredder.osi.office.net/;https://usge-000.shredder.osi.office.net;https://usgsw-000.shredder.osi.office.net/;https://usgsw-000.shredder.osi.office.net;https://shredder-us.osi.office.net/;https://shredder-us.osi.office.net;https://eus-000.shredder.osi.office.net/;https://eus-000.shredder.osi.office.net;https://neu-000.shredder.osi.office.net/;https://neu-000.shredder.osi.office.net;https://sea-000.shredder.osi.office.net/;https://sea-000.shredder.osi.office.net;https://shredder.osi.office.net/;https://shredder.osi.office.net;https://wus-000.shredder.osi.office.net/;https://wus-000.shredder.osi.office.net;https://weu-000.shredder.osi.office.net;https://weu-000.shredder.osi.office.net/;https://shredder-eu.osi.office.net;https://shredder-eu.osi.office.net/;b97b6bd4-a49f-4a0c-af18-af507d1da76c;https://wus2-000.shredder.osi.office.net/;https://wus2-000.shredder.osi.office.net;https://shredder-test.osi.office.net/;https://shredder-test.osi.office.net;https://jpw-000.shredder.osi.office.net/;https://jpw-000.shredder.osi.office.net;https://cus-000.shredder.osi.office.net/;https://cus-000.shredder.osi.office.net;https://weu-001.shredder.osi.office.net/;https://weu-001.shredder.osi.office.net;https://eus-azsc-000.shredder.osi.office.net/;https://eus-azsc-000.shredder.osi.office.net;https://sea-azsc-000.shredder.osi.office.net/;https://sea-azsc-000.shredder.osi.office.net;https://jpe-azsc-000.shredder.osi.office.net/;https://jpe-azsc-000.shredder.osi.office.net;https://neu-azsc-000.shredder.osi.office.net/;https://neu-azsc-000.shredder.osi.office.net;https://weu-azsc-000.shredder.osi.office.net/;https://weu-azsc-000.shredder.osi.office.net;https://wus-azsc-000.shredder.osi.office.net/;https://wus-azsc-000.shredder.osi.office.net;https://brzs-azsc-010.shredder.osi.office.net;https://wus2-azsc-010.shredder.osi.office.net;https://wus-azsc-010.shredder.osi.office.net;https://wus-011.shredder.osi.office.net;https://wus-010.shredder.osi.office.net;https://weu-azsc-010.shredder.osi.office.net;https://weu-011.shredder.osi.office.net;https://weu-010.shredder.osi.office.net;https://uks-011.shredder.osi.office.net;https://uks-010.shredder.osi.office.net;https://sea-azsc-010.shredder.osi.office.net;https://sea-011.shredder.osi.office.net;https://sea-010.shredder.osi.office.net;https://scus-azsc-010.shredder.osi.office.net;https://scus-011.shredder.osi.office.net;https://scus-010.shredder.osi.office.net;https://neu-azsc-010.shredder.osi.office.net;https://neu-011.shredder.osi.office.net;https://neu-010.shredder.osi.office.net;https://jpe-azsc-010.shredder.osi.office.net;https://jpe-011.shredder.osi.office.net;https://jpe-010.shredder.osi.office.net;https://frc-azsc-010.shredder.osi.office.net;https://frc-011.shredder.osi.office.net;https://frc-010.shredder.osi.office.net;https://eus-azsc-010.shredder.osi.office.net;https://eus-011.shredder.osi.office.net;https://eus-010.shredder.osi.office.net;https://brzs-011.shredder.osi.office.net;https://brzs-010.shredder.osi.office.net;https://aue-011.shredder.osi.office.net;https://aue-010.shredder.osi.office.net;https://wus2-010.shredder.osi.office.net/;https://wus2-010.shredder.osi.office.net","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Conferencing Virtual Assistant","9e133cac-5238-4d1e-aaa0-d8ff4ca23f4e","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","9e133cac-5238-4d1e-aaa0-d8ff4ca23f4e","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"SchGeAutomation_7bPA5rL7tMEiluW74qqZfZI+Kr1mOf0PsUsPGtD9H1c=","cf5d0381-1860-4555-83e1-269ce1944e8d","pass","False","False","True","False","Base-IT Intune.cc","spn","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","cf5d0381-1860-4555-83e1-269ce1944e8d;https://spn/7bPA5rL7tMEiluW74qqZfZI%2bKr1mOf0PsUsPGtD9H1c%3d","False","False","",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"AVD001-1","6b1d36aa-36ae-4327-8570-d0c0a65f5a3e","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net//Y3U/U+/538whqPyjXDK341orOi92uYotTcXbGXs+jk=;6b1d36aa-36ae-4327-8570-d0c0a65f5a3e","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Blueprints","f71766dc-90d9-4b7d-bd9d-4499c4331c3f","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","f71766dc-90d9-4b7d-bd9d-4499c4331c3f","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure SQL Database Backup To Azure Backup Vault","e4ab13ed-33cb-41b4-9140-6e264582cf85","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","e4ab13ed-33cb-41b4-9140-6e264582cf85","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"WindowsDefenderATP","fc780465-2017-40d4-a0c5-307022471b92","pass","True","False","False","False","Microsoft Services","publicapi-prd.trafficmanager.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://publicapi-prd.trafficmanager.net/;https://managementapi.securitycenter.windows.com/;https://securitycenter.onmicrosoft.com/windowsatpservice;https://api.securitycenter.windows.com/;https://userrequestsgraphapiep-prd.trafficmanager.net;fc780465-2017-40d4-a0c5-307022471b92;https://securitycenter.microsoft.com/mtp;https://api-uk.securitycenter.microsoft.com;https://api-eu.securitycenter.microsoft.com;https://api-us.securitycenter.microsoft.com;https://api.securitycenter.microsoft.com;https://api-gov.securitycenter.microsoft.us;https://securityoperations.microsoft.com;https://api.securitycenter.windows.us/;https://api-gcc.securitycenter.microsoft.us/;https://userrequestsgraphapiep-prd.trafficmanager.net/;https://api.securitycenter.windows.com;https://securitycenter.onmicrosoft.com/windowsatpservice/;https://managementapi.securitycenter.windows.com;https://publicapi-prd.trafficmanager.net;https://api.securitycenter.windows.us;https://securityoperations.microsoft.com/;https://api-gov.securitycenter.microsoft.us/;https://api-us.securitycenter.microsoft.com/;https://api-eu.securitycenter.microsoft.com/;https://api-uk.securitycenter.microsoft.com/;https://securitycenter.microsoft.com/mtp/;https://api-gcc.securitycenter.microsoft.us;https://api.securitycenter.microsoft.com/","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Azure Data Explorer","2746ea77-4702-4b45-80ca-3c97e680e8b7","pass","True","False","False","False","Microsoft Services","kusto.kustodev.azuresynapse-dogfood.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://kusto.kustodev.azuresynapse-dogfood.net;https://kusto.kusto.azuresynapse.net;https://kusto.dev.kusto.windows.net;https://kusto.kusto.windows.net;https://kusto.aria.microsoft.com/;2746ea77-4702-4b45-80ca-3c97e680e8b7","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Avs Fleet Rp","1a5e141d-70dd-4594-8442-9fc46fa48686","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","1a5e141d-70dd-4594-8442-9fc46fa48686","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"D365 Sales - Data Enrichment (Microsoft Copilot Studio)","87c36376-176e-4b0c-9efa-880656e9710d","pass","False","False","False","False",,,"False","False",,,,"False","False","False","False","False",,"ServiceIdentity","87c36376-176e-4b0c-9efa-880656e9710d","False","False","",,"Disabled","False","No OAuth grants","","","0"
"Azure Machine Learning OpenAI","61c50b89-703d-431d-8d80-1e8618748775","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","61c50b89-703d-431d-8d80-1e8618748775","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"IT Help Desk (Microsoft Copilot Studio)","345d9b40-0a01-4d50-adf8-97b26a09b4b9","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","345d9b40-0a01-4d50-adf8-97b26a09b4b9","False","False","AIAgentBuilder;AgentCreatedBy:CopilotStudio;AgenticApp;power-virtual-agents-59d36f0a-6bf2-4a28-9441-28fa088e293a","This application is required to support messaging and authentication for an individual chatbot built with Power Virtual Agents. Power Platform Environment: 'Default-a65f6b72-abef-4f0b-88d6-3256be9a72d1', Bot Id: '59d36f0a-6bf2-4a28-9441-28fa088e293a', More information: https://go.microsoft.com/fwlink/?linkid=2096220","Disabled","False","Home Tenant;No OAuth grants","","","0"
"Power Platform Global Discovery Service","93bd1aa4-c66b-4587-838c-ffc3174b5f13","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","93bd1aa4-c66b-4587-838c-ffc3174b5f13","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft_EMM_ModernWorkplace","e9c19b55-5325-4cf3-a268-e380bc74c907","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","e9c19b55-5325-4cf3-a268-e380bc74c907","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Modern Contact Master","224a7b82-46c9-4d6b-8db0-7360fb444681","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","224a7b82-46c9-4d6b-8db0-7360fb444681","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Workplace Analytics","9d827643-d003-4cca-9dc8-71213a8f1644","pass","True","False","False","False","Microsoft Services","api.gcc.analysis.insights.svc.cloud.microsoft","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://api.gcc.analysis.insights.svc.cloud.microsoft;https://api.analysis.insights.svc.cloud.microsoft;9d827643-d003-4cca-9dc8-71213a8f1644;https://api.orginsights.viva.office.com;https://api.gcc.orginsights.viva.office.com","True","False","disableLegacyUserImpersonationResource",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"ITRP","297e09f8-711f-479e-97fe-cdb413c32b73","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","297e09f8-711f-479e-97fe-cdb413c32b73","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Home Tenant;staleApps;No OAuth grants","","","0"
"Microsoft Threat Protection","8ee8fdad-f234-4243-8f3b-15c294843740","pass","True","False","False","False","Microsoft Services","security.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","8ee8fdad-f234-4243-8f3b-15c294843740;https://security.microsoft.com/mtp/;https://api-us.security.microsoft.com/;https://api-eu.security.microsoft.com/;https://api-uk.security.microsoft.com/;https://api-gcc.security.microsoft.us/;https://api-gov.security.microsoft.us/;https://api.security.microsoft.com/;https://api.security.microsoft.com;https://api-gov.security.microsoft.us;https://api-gcc.security.microsoft.us;https://api-uk.security.microsoft.com;https://api-eu.security.microsoft.com;https://api-us.security.microsoft.com;https://security.microsoft.com/mtp","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"MIP Exchange Solutions - ODB","8adc51cc-7477-49a4-be4e-263946b4d561","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","8adc51cc-7477-49a4-be4e-263946b4d561","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Universal Print Connector","80331ee5-4436-4815-883e-93bc833a9a15","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","80331ee5-4436-4815-883e-93bc833a9a15","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"IAMTenantCrawler","66244124-575c-4284-92bc-fdd00e669cea","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","66244124-575c-4284-92bc-fdd00e669cea","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Teams VSTS","a855a166-fd92-4c76-b60d-a791e0762432","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","a855a166-fd92-4c76-b60d-a791e0762432","False","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"ForPe-Flow-Beispiel (Microsoft Copilot Studio)","c77f547c-d052-41b3-8594-1a3cb7ca7344","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","c77f547c-d052-41b3-8594-1a3cb7ca7344","False","False","AgenticApp;AIAgentBuilder;AgentCreatedBy:CopilotStudio;AgenticInstance;power-virtual-agents-702a8fee-ecf0-28fd-2668-e577e9049c1d","This application is required to support messaging and authentication for an individual chatbot built with Power Virtual Agents. Power Platform Environment: '035a17de-c1e1-e6f2-abe2-ee8e69d5c556', Bot Id: '702a8fee-ecf0-28fd-2668-e577e9049c1d', More information: https://go.microsoft.com/fwlink/?linkid=2096220","Disabled","False","Home Tenant;No OAuth grants","","","0"
"SQLVMResourceProviderAuth","bd93b475-f9e2-476e-963d-b2daf143ffb9","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","bd93b475-f9e2-476e-963d-b2daf143ffb9","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Incidents-to-Datastorage","b06e4f43-74ac-4b6d-b8aa-3e9f39a484e2","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net/kJAPIwI3y34NWL8Uzht4XgiMTjhrIJ6sxH562WJmg1k=;b06e4f43-74ac-4b6d-b8aa-3e9f39a484e2","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
